------ Execution Data ------ 

Tamanho do Cubo: 30x30x30
N° de Células: 27000
Células Bloqueadas: 8100 (30%)
Número de Rotas (Start- Goal): 8000

 Block   ;G(n) ;Tempo (ms) 
[2,29,24]  ;  0  ;  0
[9,0,20]  ;  0  ;  0
[27,24,25]  ;  0  ;  0
[18,6,7]  ;  0  ;  0
[5,20,20]  ;  20  ;  46
[3,22,2]  ;  0  ;  0
[8,29,15]  ;  0  ;  0
[1,8,23]  ;  20  ;  22
[27,25,20]  ;  9  ;  1
[4,19,16]  ;  28  ;  83
[26,24,10]  ;  0  ;  0
[10,13,18]  ;  29  ;  64
[25,18,18]  ;  38  ;  126
[2,20,25]  ;  34  ;  111
[26,23,29]  ;  23  ;  30
[3,26,25]  ;  34  ;  52
[13,13,22]  ;  0  ;  0
[21,16,12]  ;  26  ;  80
[0,11,9]  ;  0  ;  0
[21,25,14]  ;  0  ;  0
[15,14,1]  ;  18  ;  31
[10,21,28]  ;  0  ;  0
[14,10,9]  ;  0  ;  0
[10,15,17]  ;  0  ;  0
[6,22,5]  ;  0  ;  0
[26,3,14]  ;  0  ;  0
[10,22,21]  ;  19  ;  18
[22,26,8]  ;  0  ;  0
[6,4,1]  ;  34  ;  169
[29,5,22]  ;  49  ;  229
[24,15,21]  ;  24  ;  47
[29,24,1]  ;  0  ;  0
[14,14,17]  ;  0  ;  0
[6,25,7]  ;  36  ;  105
[6,25,1]  ;  44  ;  531
[19,4,4]  ;  31  ;  65
[16,0,5]  ;  0  ;  0
[2,27,23]  ;  60  ;  1462
[19,15,11]  ;  33  ;  123
[2,16,14]  ;  27  ;  30
[0,29,1]  ;  0  ;  0
[2,26,13]  ;  14  ;  8
[22,13,0]  ;  0  ;  0
[25,16,16]  ;  26  ;  52
[1,19,14]  ;  9  ;  3
[0,4,6]  ;  0  ;  0
[27,5,3]  ;  45  ;  470
[24,18,17]  ;  0  ;  0
[24,27,26]  ;  0  ;  0
[7,6,21]  ;  0  ;  0
[28,10,24]  ;  0  ;  0
[21,22,27]  ;  0  ;  0
[5,4,18]  ;  60  ;  955
[7,17,22]  ;  0  ;  0
[5,28,2]  ;  45  ;  530
[9,20,18]  ;  0  ;  0
[17,9,6]  ;  23  ;  29
[29,0,5]  ;  44  ;  212
[20,17,15]  ;  26  ;  97
[1,22,23]  ;  59  ;  1265
[16,28,10]  ;  49  ;  517
[14,2,23]  ;  0  ;  0
[22,17,5]  ;  31  ;  94
[10,21,11]  ;  5  ;  1
[14,22,24]  ;  28  ;  65
[21,9,6]  ;  38  ;  124
[3,1,18]  ;  41  ;  395
[17,1,0]  ;  56  ;  802
[27,19,0]  ;  0  ;  0
[22,8,25]  ;  30  ;  78
[18,17,21]  ;  0  ;  0
[6,29,8]  ;  0  ;  0
[3,28,11]  ;  45  ;  336
[19,21,24]  ;  0  ;  0
[7,1,21]  ;  56  ;  721
[13,11,13]  ;  33  ;  133
[7,13,8]  ;  0  ;  0
[29,9,14]  ;  19  ;  11
[10,18,20]  ;  0  ;  0
[6,23,3]  ;  0  ;  0
[17,12,27]  ;  36  ;  121
[5,15,28]  ;  0  ;  0
[7,24,26]  ;  36  ;  125
[26,28,23]  ;  22  ;  10
[3,0,6]  ;  43  ;  139
[25,0,17]  ;  26  ;  39
[4,17,1]  ;  0  ;  0
[4,19,11]  ;  32  ;  42
[14,11,26]  ;  0  ;  0
[8,22,14]  ;  0  ;  0
[19,6,15]  ;  40  ;  262
[19,19,27]  ;  0  ;  0
[22,16,19]  ;  33  ;  85
[24,8,15]  ;  33  ;  103
[15,15,15]  ;  24  ;  28
[29,15,23]  ;  0  ;  0
[15,26,3]  ;  0  ;  0
[26,3,18]  ;  0  ;  0
[7,20,7]  ;  0  ;  0
[18,8,8]  ;  0  ;  0
[3,14,25]  ;  37  ;  216
[24,12,4]  ;  31  ;  75
[20,19,12]  ;  0  ;  0
[19,28,26]  ;  34  ;  101
[11,13,17]  ;  20  ;  9
[6,22,2]  ;  0  ;  0
[6,21,2]  ;  33  ;  101
[4,1,0]  ;  61  ;  1413
[26,13,6]  ;  32  ;  64
[1,11,0]  ;  45  ;  508
[5,5,12]  ;  0  ;  0
[13,28,10]  ;  0  ;  0
[19,29,14]  ;  44  ;  296
[22,18,27]  ;  18  ;  15
[12,19,28]  ;  19  ;  6
[26,24,1]  ;  49  ;  408
[18,17,1]  ;  17  ;  17
[16,19,11]  ;  0  ;  0
[26,25,3]  ;  33  ;  106
[12,14,4]  ;  0  ;  0
[9,18,5]  ;  0  ;  0
[11,7,14]  ;  0  ;  0
[29,26,29]  ;  0  ;  0
[12,13,16]  ;  17  ;  12
[26,0,5]  ;  0  ;  0
[7,27,7]  ;  0  ;  0
[19,25,10]  ;  27  ;  45
[14,21,28]  ;  37  ;  104
[7,2,11]  ;  17  ;  9
[8,18,27]  ;  27  ;  42
[23,10,1]  ;  35  ;  237
[11,5,3]  ;  0  ;  0
[20,3,10]  ;  0  ;  0
[20,14,13]  ;  0  ;  0
[14,23,11]  ;  13  ;  6
[2,10,16]  ;  0  ;  0
[18,15,6]  ;  28  ;  59
[2,16,28]  ;  0  ;  0
[28,6,13]  ;  50  ;  615
[29,24,22]  ;  0  ;  0
[17,15,24]  ;  29  ;  98
[22,14,22]  ;  0  ;  0
[7,7,24]  ;  0  ;  0
[24,20,20]  ;  49  ;  279
[3,27,27]  ;  0  ;  0
[8,9,7]  ;  0  ;  0
[0,13,0]  ;  46  ;  353
[18,28,22]  ;  0  ;  0
[21,24,17]  ;  0  ;  0
[4,8,23]  ;  0  ;  0
[17,10,18]  ;  12  ;  1
[10,25,28]  ;  42  ;  265
[20,21,17]  ;  0  ;  0
[6,14,6]  ;  30  ;  65
[9,8,18]  ;  0  ;  0
[22,21,9]  ;  35  ;  197
[12,2,6]  ;  44  ;  315
[14,13,17]  ;  0  ;  0
[12,21,21]  ;  0  ;  0
[28,1,0]  ;  36  ;  57
[29,1,29]  ;  64  ;  1465
[0,14,25]  ;  30  ;  12
[27,6,16]  ;  0  ;  0
[18,14,2]  ;  32  ;  118
[18,26,16]  ;  0  ;  0
[10,0,17]  ;  0  ;  0
[25,1,22]  ;  34  ;  105
[22,20,4]  ;  0  ;  0
[18,23,12]  ;  8  ;  3
[10,17,29]  ;  0  ;  0
[27,17,29]  ;  43  ;  322
[16,25,28]  ;  0  ;  0
[9,13,29]  ;  0  ;  0
[21,28,9]  ;  0  ;  0
[14,24,21]  ;  29  ;  101
[22,7,19]  ;  50  ;  719
[3,18,8]  ;  17  ;  15
[0,0,4]  ;  0  ;  0
[27,29,10]  ;  0  ;  0
[19,5,8]  ;  0  ;  0
[6,9,3]  ;  0  ;  0
[25,9,2]  ;  0  ;  0
[1,2,5]  ;  0  ;  0
[23,7,8]  ;  0  ;  0
[19,9,25]  ;  13  ;  15
[11,14,23]  ;  7  ;  1
[11,27,6]  ;  0  ;  0
[18,13,9]  ;  22  ;  30
[5,21,12]  ;  0  ;  0
[9,14,8]  ;  0  ;  0
[29,1,16]  ;  0  ;  0
[29,0,0]  ;  0  ;  0
[2,24,12]  ;  23  ;  23
[4,13,5]  ;  32  ;  130
[6,12,28]  ;  0  ;  0
[7,24,6]  ;  22  ;  18
[18,20,28]  ;  25  ;  28
[16,24,19]  ;  0  ;  0
[23,21,26]  ;  0  ;  0
[29,27,9]  ;  0  ;  0
[11,3,11]  ;  39  ;  139
[14,18,27]  ;  32  ;  107
[25,18,0]  ;  0  ;  0
[29,21,22]  ;  0  ;  0
[22,11,20]  ;  39  ;  341
[25,10,13]  ;  26  ;  54
[20,7,26]  ;  0  ;  0
[14,2,0]  ;  0  ;  0
[2,27,11]  ;  25  ;  42
[25,24,15]  ;  0  ;  0
[25,23,3]  ;  0  ;  0
[29,6,15]  ;  38  ;  64
[3,7,21]  ;  11  ;  2
[15,6,8]  ;  0  ;  0
[2,16,22]  ;  0  ;  0
[1,9,10]  ;  42  ;  312
[23,10,29]  ;  0  ;  0
[9,29,21]  ;  35  ;  113
[14,12,10]  ;  0  ;  0
[14,28,2]  ;  22  ;  27
[24,26,3]  ;  21  ;  31
[27,17,6]  ;  0  ;  0
[11,24,15]  ;  16  ;  15
[22,12,19]  ;  0  ;  0
[1,1,28]  ;  0  ;  0
[17,16,21]  ;  0  ;  0
[22,23,2]  ;  27  ;  98
[18,10,13]  ;  11  ;  5
[19,18,9]  ;  17  ;  9
[5,21,28]  ;  0  ;  0
[29,12,8]  ;  41  ;  267
[20,27,19]  ;  0  ;  0
[11,8,20]  ;  30  ;  78
[19,16,23]  ;  0  ;  0
[11,22,20]  ;  0  ;  0
[2,25,3]  ;  0  ;  0
[17,5,14]  ;  41  ;  478
[2,16,17]  ;  0  ;  0
[18,17,28]  ;  0  ;  0
[9,0,4]  ;  18  ;  5
[14,24,16]  ;  29  ;  93
[3,3,1]  ;  30  ;  122
[26,15,22]  ;  55  ;  997
[15,20,18]  ;  27  ;  69
[5,28,4]  ;  0  ;  0
[23,24,8]  ;  0  ;  0
[22,10,3]  ;  0  ;  0
[23,23,3]  ;  25  ;  41
[20,23,26]  ;  0  ;  0
[29,29,9]  ;  0  ;  0
[11,16,19]  ;  0  ;  0
[4,21,1]  ;  0  ;  0
[4,23,11]  ;  28  ;  86
[1,6,6]  ;  36  ;  211
[14,5,29]  ;  22  ;  22
[19,0,8]  ;  0  ;  0
[0,16,20]  ;  0  ;  0
[6,22,10]  ;  0  ;  0
[8,18,23]  ;  16  ;  6
[19,14,9]  ;  28  ;  66
[25,17,23]  ;  0  ;  0
[24,27,1]  ;  0  ;  0
[0,28,21]  ;  49  ;  507
[13,4,6]  ;  35  ;  98
[19,29,5]  ;  10  ;  3
[13,13,23]  ;  0  ;  0
[23,25,6]  ;  0  ;  0
[4,14,18]  ;  20  ;  16
[13,8,10]  ;  0  ;  0
[5,1,18]  ;  34  ;  47
[24,24,14]  ;  16  ;  9
[6,3,9]  ;  0  ;  0
[24,11,4]  ;  0  ;  0
[28,18,1]  ;  0  ;  0
[23,9,21]  ;  22  ;  26
[6,7,15]  ;  0  ;  0
[22,27,18]  ;  0  ;  0
[24,1,0]  ;  0  ;  0
[0,8,23]  ;  16  ;  5
[10,3,6]  ;  15  ;  5
[2,24,1]  ;  0  ;  0
[8,17,13]  ;  30  ;  86
[22,19,28]  ;  0  ;  0
[12,10,0]  ;  0  ;  0
[22,29,27]  ;  0  ;  0
[20,22,15]  ;  11  ;  4
[29,11,27]  ;  30  ;  67
[7,5,18]  ;  0  ;  0
[28,18,12]  ;  30  ;  54
[22,25,7]  ;  15  ;  9
[15,2,12]  ;  0  ;  0
[10,16,26]  ;  0  ;  0
[6,27,1]  ;  8  ;  1
[26,25,29]  ;  0  ;  0
[13,2,17]  ;  31  ;  111
[3,15,1]  ;  0  ;  0
[13,15,12]  ;  17  ;  12
[10,13,2]  ;  0  ;  0
[26,0,27]  ;  0  ;  0
[2,22,25]  ;  0  ;  0
[11,29,26]  ;  64  ;  1282
[7,17,20]  ;  22  ;  25
[24,27,2]  ;  0  ;  0
[17,28,17]  ;  18  ;  18
[1,9,19]  ;  0  ;  0
[17,26,26]  ;  32  ;  92
[0,3,25]  ;  38  ;  322
[11,11,12]  ;  0  ;  0
[27,24,4]  ;  0  ;  0
[13,6,13]  ;  0  ;  0
[24,25,7]  ;  0  ;  0
[17,6,28]  ;  0  ;  0
[7,6,8]  ;  0  ;  0
[14,29,7]  ;  31  ;  119
[2,14,12]  ;  16  ;  11
[19,9,1]  ;  32  ;  157
[14,20,2]  ;  14  ;  6
[21,28,18]  ;  6  ;  1
[1,7,9]  ;  0  ;  0
[17,2,7]  ;  0  ;  0
[1,29,10]  ;  57  ;  699
[3,18,4]  ;  50  ;  646
[2,22,6]  ;  38  ;  143
[12,2,18]  ;  0  ;  0
[15,26,5]  ;  0  ;  0
[23,0,3]  ;  0  ;  0
[7,14,18]  ;  32  ;  88
[14,21,20]  ;  0  ;  0
[6,10,2]  ;  51  ;  671
[2,19,29]  ;  56  ;  1137
[16,25,20]  ;  24  ;  29
[15,4,9]  ;  19  ;  26
[1,19,26]  ;  0  ;  0
[12,25,21]  ;  44  ;  407
[14,1,9]  ;  31  ;  117
[14,19,5]  ;  0  ;  0
[2,28,15]  ;  0  ;  0
[3,5,14]  ;  0  ;  0
[5,19,22]  ;  0  ;  0
[1,27,17]  ;  35  ;  147
[21,26,25]  ;  0  ;  0
[18,7,13]  ;  0  ;  0
[5,29,15]  ;  0  ;  0
[23,22,22]  ;  37  ;  155
[5,0,26]  ;  0  ;  0
[8,3,16]  ;  0  ;  0
[11,15,2]  ;  31  ;  83
[29,2,6]  ;  44  ;  381
[9,26,0]  ;  0  ;  0
[9,23,10]  ;  17  ;  17
[29,3,22]  ;  0  ;  0
[12,23,21]  ;  0  ;  0
[13,28,3]  ;  64  ;  1064
[5,17,24]  ;  0  ;  0
[3,14,6]  ;  15  ;  8
[11,18,12]  ;  0  ;  0
[24,26,5]  ;  0  ;  0
[16,17,8]  ;  0  ;  0
[3,6,9]  ;  0  ;  0
[25,23,21]  ;  0  ;  0
[26,1,1]  ;  0  ;  0
[19,23,8]  ;  24  ;  34
[12,17,8]  ;  0  ;  0
[16,2,7]  ;  0  ;  0
[6,16,3]  ;  0  ;  0
[27,4,15]  ;  33  ;  74
[25,28,12]  ;  39  ;  306
[2,3,18]  ;  0  ;  0
[24,21,23]  ;  0  ;  0
[2,10,0]  ;  0  ;  0
[5,15,29]  ;  0  ;  0
[11,8,5]  ;  17  ;  14
[5,25,4]  ;  38  ;  150
[9,8,24]  ;  0  ;  0
[15,24,11]  ;  32  ;  129
[28,17,26]  ;  38  ;  331
[5,8,7]  ;  0  ;  0
[21,24,2]  ;  32  ;  199
[23,18,8]  ;  13  ;  6
[16,19,22]  ;  30  ;  81
[18,12,20]  ;  7  ;  2
[16,16,27]  ;  5  ;  0
[16,22,12]  ;  21  ;  9
[6,3,17]  ;  0  ;  0
[0,4,5]  ;  35  ;  86
[18,7,26]  ;  42  ;  349
[1,7,13]  ;  49  ;  357
[23,12,28]  ;  0  ;  0
[7,3,14]  ;  42  ;  129
[26,14,4]  ;  0  ;  0
[16,7,28]  ;  0  ;  0
[23,15,23]  ;  8  ;  1
[20,0,24]  ;  19  ;  13
[2,1,27]  ;  15  ;  14
[29,27,28]  ;  0  ;  0
[14,28,8]  ;  0  ;  0
[26,5,16]  ;  23  ;  33
[14,6,1]  ;  0  ;  0
[3,23,3]  ;  36  ;  156
[2,2,19]  ;  0  ;  0
[20,12,16]  ;  12  ;  5
[4,18,18]  ;  15  ;  5
[0,15,9]  ;  46  ;  236
[13,17,16]  ;  10  ;  3
[10,26,29]  ;  0  ;  0
[6,18,29]  ;  0  ;  0
[5,17,19]  ;  32  ;  120
[18,15,28]  ;  28  ;  50
[11,10,21]  ;  16  ;  15
[15,17,10]  ;  12  ;  11
[17,22,0]  ;  0  ;  0
[24,15,16]  ;  0  ;  0
[4,22,19]  ;  42  ;  149
[22,7,5]  ;  27  ;  52
[12,5,26]  ;  14  ;  6
[12,23,28]  ;  0  ;  0
[17,8,26]  ;  0  ;  0
[7,12,14]  ;  28  ;  67
[10,13,8]  ;  0  ;  0
[19,23,22]  ;  0  ;  0
[7,14,3]  ;  25  ;  47
[27,21,20]  ;  0  ;  0
[20,9,12]  ;  0  ;  0
[25,20,11]  ;  0  ;  0
[10,5,22]  ;  34  ;  127
[10,13,3]  ;  17  ;  16
[1,10,17]  ;  0  ;  0
[29,21,15]  ;  22  ;  27
[22,23,23]  ;  32  ;  68
[15,0,3]  ;  0  ;  0
[26,0,13]  ;  52  ;  400
[0,19,12]  ;  35  ;  86
[5,2,28]  ;  38  ;  190
[9,4,24]  ;  0  ;  0
[0,21,21]  ;  50  ;  766
[11,3,6]  ;  0  ;  0
[14,13,19]  ;  0  ;  0
[29,13,18]  ;  42  ;  307
[14,27,29]  ;  36  ;  203
[13,26,16]  ;  20  ;  15
[8,23,0]  ;  37  ;  148
[2,8,25]  ;  0  ;  0
[10,14,7]  ;  0  ;  0
[25,3,25]  ;  38  ;  143
[13,23,2]  ;  0  ;  0
[13,12,22]  ;  22  ;  18
[1,0,21]  ;  36  ;  118
[1,10,2]  ;  54  ;  793
[11,27,8]  ;  0  ;  0
[16,21,19]  ;  23  ;  29
[17,26,0]  ;  30  ;  55
[18,9,7]  ;  20  ;  29
[28,2,27]  ;  57  ;  1332
[23,1,23]  ;  0  ;  0
[18,7,9]  ;  0  ;  0
[16,16,10]  ;  28  ;  69
[21,1,21]  ;  40  ;  218
[12,16,21]  ;  0  ;  0
[16,7,21]  ;  0  ;  0
[25,0,28]  ;  0  ;  0
[1,3,24]  ;  33  ;  96
[14,20,16]  ;  3  ;  0
[17,17,3]  ;  0  ;  0
[12,25,3]  ;  32  ;  62
[11,1,22]  ;  0  ;  0
[10,10,26]  ;  44  ;  487
[18,12,16]  ;  0  ;  0
[23,10,0]  ;  0  ;  0
[15,2,10]  ;  0  ;  0
[28,15,23]  ;  0  ;  0
[29,28,19]  ;  46  ;  208
[3,15,3]  ;  0  ;  0
[26,3,9]  ;  34  ;  78
[5,13,24]  ;  0  ;  0
[19,4,14]  ;  37  ;  212
[22,24,10]  ;  16  ;  5
[12,21,28]  ;  0  ;  0
[21,10,20]  ;  38  ;  181
[8,8,25]  ;  12  ;  4
[12,7,28]  ;  0  ;  0
[4,28,29]  ;  56  ;  363
[18,24,23]  ;  30  ;  81
[2,7,19]  ;  36  ;  63
[2,17,27]  ;  0  ;  0
[2,22,1]  ;  15  ;  6
[17,10,20]  ;  0  ;  0
[16,0,9]  ;  21  ;  15
[21,11,18]  ;  24  ;  37
[8,7,7]  ;  0  ;  0
[21,4,17]  ;  0  ;  0
[2,11,17]  ;  28  ;  26
[16,26,12]  ;  0  ;  0
[3,2,3]  ;  0  ;  0
[7,7,20]  ;  40  ;  184
[22,10,17]  ;  34  ;  140
[27,18,26]  ;  0  ;  0
[3,6,18]  ;  0  ;  0
[2,15,16]  ;  0  ;  0
[4,11,14]  ;  24  ;  29
[10,1,12]  ;  0  ;  0
[11,10,22]  ;  0  ;  0
[17,27,12]  ;  0  ;  0
[21,10,22]  ;  0  ;  0
[24,0,9]  ;  0  ;  0
[4,15,25]  ;  0  ;  0
[5,17,7]  ;  54  ;  675
[17,27,0]  ;  41  ;  172
[16,11,10]  ;  0  ;  0
[27,23,7]  ;  17  ;  21
[6,0,10]  ;  0  ;  0
[0,16,13]  ;  19  ;  24
[4,14,14]  ;  0  ;  0
[1,4,5]  ;  35  ;  223
[16,20,8]  ;  34  ;  131
[18,13,24]  ;  41  ;  325
[23,25,2]  ;  47  ;  465
[29,24,19]  ;  0  ;  0
[3,1,4]  ;  0  ;  0
[19,9,19]  ;  39  ;  80
[1,20,17]  ;  46  ;  443
[23,0,4]  ;  0  ;  0
[7,22,20]  ;  25  ;  50
[26,25,13]  ;  17  ;  21
[14,0,12]  ;  0  ;  0
[21,5,8]  ;  46  ;  280
[19,24,22]  ;  0  ;  0
[27,22,4]  ;  32  ;  114
[18,19,12]  ;  21  ;  24
[5,4,5]  ;  0  ;  0
[18,9,3]  ;  0  ;  0
[23,18,25]  ;  0  ;  0
[29,5,16]  ;  49  ;  555
[17,22,23]  ;  0  ;  0
[16,15,3]  ;  0  ;  0
[6,20,23]  ;  22  ;  15
[10,11,18]  ;  0  ;  0
[1,16,21]  ;  0  ;  0
[27,20,0]  ;  0  ;  0
[26,1,4]  ;  31  ;  49
[6,7,16]  ;  0  ;  0
[16,7,16]  ;  28  ;  47
[17,29,8]  ;  0  ;  0
[10,16,8]  ;  0  ;  0
[21,18,29]  ;  0  ;  0
[4,7,21]  ;  0  ;  0
[10,11,5]  ;  18  ;  18
[26,13,22]  ;  35  ;  240
[12,3,6]  ;  19  ;  23
[15,27,15]  ;  38  ;  165
[19,24,15]  ;  0  ;  0
[24,7,25]  ;  35  ;  151
[14,28,18]  ;  30  ;  67
[7,7,18]  ;  0  ;  0
[8,26,26]  ;  59  ;  1129
[2,19,25]  ;  0  ;  0
[5,13,5]  ;  20  ;  29
[3,26,19]  ;  0  ;  0
[28,14,28]  ;  0  ;  0
[0,11,4]  ;  0  ;  0
[15,20,27]  ;  0  ;  0
[9,8,26]  ;  0  ;  0
[11,9,21]  ;  0  ;  0
[29,18,0]  ;  38  ;  216
[12,4,29]  ;  28  ;  66
[16,3,29]  ;  0  ;  0
[18,22,24]  ;  15  ;  8
[10,24,18]  ;  0  ;  0
[3,27,25]  ;  35  ;  127
[12,9,2]  ;  32  ;  124
[29,24,29]  ;  60  ;  1349
[24,5,15]  ;  30  ;  76
[7,22,0]  ;  0  ;  0
[8,1,9]  ;  37  ;  132
[16,21,4]  ;  26  ;  76
[0,28,7]  ;  24  ;  37
[11,3,27]  ;  40  ;  186
[14,24,14]  ;  0  ;  0
[26,17,15]  ;  15  ;  11
[10,21,0]  ;  34  ;  61
[13,24,15]  ;  32  ;  55
[28,10,29]  ;  45  ;  282
[27,16,26]  ;  31  ;  90
[17,1,17]  ;  29  ;  48
[28,8,6]  ;  0  ;  0
[8,27,23]  ;  0  ;  0
[23,9,9]  ;  19  ;  18
[26,17,1]  ;  28  ;  35
[2,12,3]  ;  46  ;  244
[18,0,5]  ;  20  ;  11
[23,3,19]  ;  44  ;  282
[11,4,27]  ;  0  ;  0
[21,7,17]  ;  37  ;  225
[27,22,12]  ;  0  ;  0
[25,26,0]  ;  45  ;  176
[9,8,2]  ;  0  ;  0
[6,8,25]  ;  36  ;  151
[6,25,14]  ;  0  ;  0
[25,20,10]  ;  16  ;  12
[20,27,12]  ;  16  ;  10
[11,8,14]  ;  0  ;  0
[20,15,8]  ;  0  ;  0
[23,5,18]  ;  26  ;  46
[20,7,4]  ;  22  ;  26
[28,16,20]  ;  0  ;  0
[19,7,26]  ;  36  ;  110
[19,23,26]  ;  15  ;  8
[23,26,2]  ;  0  ;  0
[9,14,28]  ;  45  ;  427
[21,9,10]  ;  29  ;  117
[15,12,22]  ;  0  ;  0
[26,28,7]  ;  15  ;  5
[15,19,16]  ;  0  ;  0
[14,15,23]  ;  17  ;  9
[14,3,28]  ;  0  ;  0
[18,23,19]  ;  14  ;  8
[23,16,25]  ;  0  ;  0
[29,0,8]  ;  31  ;  105
[12,27,20]  ;  0  ;  0
[5,8,11]  ;  28  ;  54
[13,3,28]  ;  33  ;  121
[19,7,29]  ;  39  ;  327
[28,20,13]  ;  31  ;  129
[17,27,17]  ;  32  ;  106
[3,27,28]  ;  0  ;  0
[12,16,17]  ;  19  ;  12
[25,19,29]  ;  0  ;  0
[8,14,24]  ;  31  ;  132
[23,0,6]  ;  37  ;  61
[10,2,25]  ;  28  ;  117
[18,16,15]  ;  0  ;  0
[18,19,21]  ;  28  ;  82
[11,26,13]  ;  0  ;  0
[3,24,17]  ;  0  ;  0
[26,12,2]  ;  0  ;  0
[5,23,27]  ;  54  ;  355
[24,0,10]  ;  0  ;  0
[19,25,22]  ;  0  ;  0
[24,0,14]  ;  42  ;  353
[0,17,2]  ;  0  ;  0
[7,2,2]  ;  49  ;  354
[15,24,20]  ;  0  ;  0
[16,6,23]  ;  0  ;  0
[20,22,17]  ;  0  ;  0
[21,23,17]  ;  6  ;  1
[29,16,15]  ;  45  ;  390
[11,11,16]  ;  0  ;  0
[7,10,8]  ;  0  ;  0
[6,13,8]  ;  33  ;  63
[3,1,9]  ;  0  ;  0
[21,29,29]  ;  0  ;  0
[9,14,22]  ;  0  ;  0
[26,29,20]  ;  0  ;  0
[13,21,16]  ;  16  ;  12
[9,8,29]  ;  0  ;  0
[22,7,25]  ;  16  ;  15
[23,21,1]  ;  0  ;  0
[29,22,19]  ;  0  ;  0
[17,4,13]  ;  28  ;  76
[6,5,13]  ;  24  ;  35
[7,25,10]  ;  0  ;  0
[18,14,17]  ;  0  ;  0
[21,16,20]  ;  0  ;  0
[19,13,0]  ;  30  ;  85
[21,17,5]  ;  0  ;  0
[8,8,5]  ;  28  ;  81
[17,22,22]  ;  0  ;  0
[26,6,26]  ;  0  ;  0
[1,21,27]  ;  0  ;  0
[17,22,18]  ;  13  ;  9
[27,29,11]  ;  0  ;  0
[15,24,5]  ;  8  ;  2
[2,28,7]  ;  43  ;  142
[0,28,12]  ;  20  ;  17
[21,5,20]  ;  51  ;  538
[12,5,25]  ;  0  ;  0
[26,13,2]  ;  0  ;  0
[23,4,27]  ;  39  ;  193
[19,11,10]  ;  22  ;  30
[7,20,18]  ;  21  ;  31
[8,20,22]  ;  19  ;  24
[9,22,14]  ;  38  ;  193
[12,16,0]  ;  0  ;  0
[12,15,24]  ;  36  ;  160
[24,29,13]  ;  58  ;  691
[6,23,0]  ;  43  ;  296
[20,8,16]  ;  33  ;  125
[18,21,16]  ;  29  ;  78
[15,21,16]  ;  13  ;  5
[11,28,15]  ;  25  ;  66
[14,25,26]  ;  0  ;  0
[9,22,20]  ;  25  ;  42
[26,23,18]  ;  37  ;  93
[25,6,23]  ;  0  ;  0
[29,0,10]  ;  30  ;  69
[21,19,5]  ;  0  ;  0
[9,16,12]  ;  26  ;  49
[29,11,19]  ;  0  ;  0
[24,2,24]  ;  38  ;  257
[27,8,12]  ;  18  ;  11
[21,27,9]  ;  28  ;  36
[13,11,16]  ;  0  ;  0
[9,21,17]  ;  16  ;  12
[6,9,21]  ;  33  ;  121
[20,0,28]  ;  0  ;  0
[18,3,21]  ;  48  ;  498
[5,0,24]  ;  0  ;  0
[29,26,3]  ;  0  ;  0
[4,26,5]  ;  0  ;  0
[12,17,20]  ;  0  ;  0
[1,3,21]  ;  0  ;  0
[16,10,13]  ;  34  ;  121
[18,12,26]  ;  40  ;  185
[18,28,13]  ;  40  ;  369
[7,12,19]  ;  32  ;  108
[14,8,19]  ;  43  ;  410
[11,22,6]  ;  0  ;  0
[0,6,18]  ;  0  ;  0
[12,2,17]  ;  33  ;  108
[12,26,23]  ;  0  ;  0
[12,1,27]  ;  24  ;  20
[14,6,0]  ;  0  ;  0
[3,0,26]  ;  51  ;  556
[8,12,4]  ;  14  ;  8
[19,13,8]  ;  0  ;  0
[16,23,18]  ;  21  ;  17
[2,4,6]  ;  0  ;  0
[22,10,22]  ;  23  ;  33
[0,6,1]  ;  15  ;  9
[14,27,15]  ;  0  ;  0
[10,26,5]  ;  0  ;  0
[8,14,25]  ;  28  ;  20
[25,16,0]  ;  0  ;  0
[18,21,8]  ;  28  ;  76
[22,9,22]  ;  34  ;  122
[11,25,18]  ;  0  ;  0
[9,26,27]  ;  0  ;  0
[6,18,21]  ;  0  ;  0
[1,15,16]  ;  0  ;  0
[4,11,21]  ;  0  ;  0
[16,17,5]  ;  0  ;  0
[23,23,1]  ;  0  ;  0
[13,17,1]  ;  11  ;  5
[9,27,6]  ;  23  ;  46
[7,0,16]  ;  0  ;  0
[6,22,19]  ;  22  ;  30
[6,3,21]  ;  20  ;  23
[2,7,11]  ;  0  ;  0
[0,27,4]  ;  36  ;  152
[8,21,26]  ;  0  ;  0
[8,19,27]  ;  31  ;  104
[26,19,26]  ;  0  ;  0
[10,2,3]  ;  0  ;  0
[22,14,0]  ;  31  ;  32
[28,2,3]  ;  34  ;  187
[24,16,21]  ;  45  ;  403
[4,16,8]  ;  15  ;  8
[2,23,26]  ;  23  ;  19
[27,0,15]  ;  11  ;  2
[2,11,8]  ;  34  ;  130
[18,25,27]  ;  0  ;  0
[16,9,3]  ;  0  ;  0
[17,18,18]  ;  0  ;  0
[19,0,2]  ;  0  ;  0
[8,19,15]  ;  32  ;  98
[15,3,16]  ;  22  ;  24
[11,27,29]  ;  37  ;  197
[10,17,7]  ;  31  ;  66
[6,21,7]  ;  0  ;  0
[2,17,19]  ;  37  ;  241
[1,5,5]  ;  42  ;  384
[12,2,19]  ;  0  ;  0
